ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
G10016;G10016;Alex-Pol Kluski Slaskie z Miesem 450g x 8 st.;;Alex-Pol;5,00;11,92;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:41:47;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750344;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/8f/c9/73/Alex-Pol-Kluski-Slaskie-miesem.jpg;1;;;;0;
G10018;G10018;Alex-Pol Knedeli ze Truskawka 450 gr x8st;;Alex-Pol;5,00;13,52;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:44:35;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750351;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/b2/ea/5c/Alex-Pol-Knedle-z-truskawkami.png;1;;;;0;
G10021;G10021;Alex-Pol Pirogi z Grybami Lesnymi 450g x 8 st.;;Alex-Pol;5,00;15,12;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750870;;;;;17;;;;;;;;;;;;;;;;;;;;;0;
G10022;G10022;Alex-Pol Pirogi z Jagodami 450g x 8 st.;;Alex-Pol;5,00;15,92;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:50:53;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750474;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/44/0e/22/Alex-Pol-Pierogi-z-jagodami.png;1;;;;0;
G10023;G10023;Alex-Pol Pierogi z kapustą i grzybami 450g x 8 st.;;Alex-Pol;5,00;12,72;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:52:43;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750382;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/37/c9/09/Alex-Pol-Pierogi-z-kapust-i-grzybami.png;1;;;;0;
G10024;G10024;Alex-Pol Pirogi z Kapusta i miesem 450g x 8 st.;;Alex-Pol;5,00;12,72;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:54:03;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750375;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/86/e6/c8/Alex-Pol-Pierogi-z-kapust-i-miesem.png;1;;;;0;
G10025;G10025;Alex-Pol Pirogi z miesem 450g x 8 st.;;Alex-Pol;5,00;13,52;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:57:22;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750337;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/aa/f2/24/Alex-Pol-Pierogi-z-mi-sem.png;1;;;;0;
G10026;G10026;Alex-Pol Pirogi z Serem 450g x 8 st.;;Alex-Pol;5,00;12,72;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:58:04;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750320;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/f7/7a/f1/Alex-Pol-Pirogi-z-Serem.png;1;;;;0;
G10028;G10028;Alex-Pol Pirogi z Spinatem i Serem 450g x 8 st.;;Alex-Pol;5,00;12,72;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;0;
G10029;G10029;Alex-Pol Pirogi z Truskawkami 450g x 8 st.;;Alex-Pol;5,00;12,72;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:02:16;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750450;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/34/0a/fe/Alex-Pol-Pirogi-z-Truskawkami.jpg;1;;;;0;
G10032;G10032;Alex-Pol Russkie Piroge 450 gr x 8st;;Alex-Pol;5,00;11,92;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:04:50;;0;0;;1;;;8,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232750399;;;;;17;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/be/5b/fe/Alex-Pol-Russkie-Piroge.png;1;;;;0;
G10034;G10034;Alex-Pol Uszka z Grzybami Lesnymi 350g x 10 st.;;Alex-Pol;5,00;15,9;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;10,0000;1,000;KTN;9;;0;0;;0,000;;;;5900232751112;;;;;17;;;;;;;;;;;;;;;;;;;;;0;
G10038;G10038;Amino Barsz Zerwony 60 gr x 22 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;22,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;51;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/21/10/ef/amino-barszcz-cherwonyxxx.png;1;;;;0;
G10039;G10039;Amino Grochowa 69 gr x 22 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;24;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/0c/1e/cf/aminogrochowaxxx.jpg;1;;;;0;
G10040;G10040;Amino Grybowa Zup 60gr x24st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:11:55;;0;0;;1;;;22,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/bb/dd/02/aminogrzybowaxxxUN3deIcSE9BnU.jpg;1;;;;0;
G10041;G10041;Amino Gulaszowa Zupa 60 gr x 22st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:01:08;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/96/98/c2/aminogulaszowaxxx46YranKhmxEQ3.jpg;1;;;;0;
G10042;G10042;Amino Ogorkowa Zup 60gr x 22 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;22,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;0;
G10043;G10043;Amino Pieszarkowa 60 gr x 24 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:04:56;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/d5/a1/b6/aminopierczarkowaxxx.jpg;1;;;;0;
G10044;G10044;Amino Pomidorowa Zupa 60 gr x 22st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:14:46;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/5e/73/b4/aminopomidorowaxxxizldT8xoEINdM.jpg;1;;;;0;
G10045;G10045;Amino Rasol Pikantni 60 gr x 24st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:00:20;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/bc/49/74/aminorosolpikantnyxxx.jpg;1;;;;0;
G10046;G10046;Amino Rasol Zlotysti 60gr x 24 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:15:58;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/49/19/b9/aminorosolzlocistyxxxaeTG4Wk4KaOAQ.jpg;1;;;;0;
G10047;G10047;Amino Rosol 60 gr x 24 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 11:59:17;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/6c/26/e2/aminorosolxxx.jpg;1;;;;0;
G10048;G10048;Amino Suppen  66g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:17:24;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/9e/41/49/aminokarton-5.jpg;1;;;;0;
G10049;G10049;Amino Suppen Flaki 62g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/da/7f/04/amino-flakixxx.png;1;;;;0;
G10050;G10050;Amino Suppen Grochowa z makaronem 69g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;0;
